Studentnummer,StudentAge,Dropout,Aanmel_aantal,max1studie,VooroplNiveau_HAVO,ROCMondriaan,VooroplNiveau_MBO,VooroplNiveau_basis,VooroplNiveau_educatie,VooroplNiveau_prak,VooroplNiveau_VMBO_BB,VooroplNiveau_VMBO_GL,VooroplNiveau_VMBO_KB,VooroplNiveau_VMBO_TL,VooroplNiveau_nan,VooroplNiveau_VWOplus,VooroplNiveau_other,Economie,Landbouw,Techniek,DSV,Zorgenwelzijn,Anders,Richting_nan,StudentGender,absence_unauthorized,absence_authorized,Opleiding,Naam,Klas,Mentor
434210,17,0,1.8,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9,8.9,Tandartsassistent,Anita Mulder,2A,dhr. Bakker
434222,25,0,1.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51.7,27.4,Tandartsassistent,Chantal Brouwer,1B,mev. Smit
434232,22,0,1.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,44.1,27.6,Tandartsassistent,Manon Schouten,3A,mev. Van den Berg
434234,17,0,2.4,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41.0,31.2,Tandartsassistent,Wendy Blom,3A,mev. Smit
434243,15,0,1.9,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,31.9,28.3,Tandartsassistent,Dylan Vos,4A,dhr. Bakker
434254,20,0,1.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.5,53.8,Tandartsassistent,Kevin Yilmaz,2B,mev. Visser
434260,20,0,3.5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.8,17.6,Tandartsassistent,Layla De Vries,3A,mev. Hulsema
434264,15,1,2.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3,76.6,Tandartsassistent,Jade Bos,1B,dhr. Hoekstra
434274,21,0,1.6,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.6,6.1,Tandartsassistent,Nicole Sahin,4B,mev. Hulsema
434281,19,0,1.2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,48.8,14.2,Tandartsassistent,Milan Mulder,1B,dhr. Benjamins
434285,17,1,2.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,26.5,20.7,Tandartsassistent,Pieter Van der Linden,1A,mev. Kuiper
434287,22,1,2.9,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42.0,72.4,Tandartsassistent,Noah Jacobs,1A,mev. Visser
434299,22,0,3.3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,57.2,65.4,Tandartsassistent,Tarik Blom,4B,mev. Kuiper
434309,20,0,2.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57.7,6.4,Tandartsassistent,Niels Arslan,4B,mev. Van den Berg
434314,17,0,3.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,41.3,38.9,Tandartsassistent,Layla Meijer,4B,dhr. Peters
434318,15,0,2.8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5,42.7,Tandartsassistent,Nour Bakker,4B,dhr. De Groot
434319,15,0,1.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,52.2,42.9,Tandartsassistent,Ali Meijer,2B,mev. Kuiper
434320,22,0,3.8,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.3,4.0,Tandartsassistent,Lisette Smit,3A,dhr. Hoekstra
434322,24,1,3.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.8,16.2,Tandartsassistent,Milan Wijnands,3B,mev. Van den Berg
434334,20,0,2.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.4,5.1,Tandartsassistent,Tim Polat,3A,mev. Smit
434341,26,0,1.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.9,30.1,Tandartsassistent,Lotte Clark,2A,dhr. De Groot
434349,15,0,3.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47.5,38.1,Tandartsassistent,Emma Benali,2A,mev. Safon
434352,23,0,1.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,36.7,7.0,Tandartsassistent,Hamza Schouten,3A,dhr. Mulder
434359,23,1,2.6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.4,17.5,Tandartsassistent,Mariam Williams,2B,mev. Hulsema
434360,16,0,3.9,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6,51.6,Tandartsassistent,Tess Hassan,3A,mev. Safon
434367,20,1,3.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.1,9.3,Tandartsassistent,Elijah Kok,2B,dhr. Peters
434375,21,0,1.3,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.2,37.7,Tandartsassistent,Tom Van Dijk,4B,dhr. De Groot
434382,18,0,1.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.1,10.2,Tandartsassistent,Wendy Benali,1A,mev. Hulsema
434385,22,0,2.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,38.3,48.9,Tandartsassistent,Wendy Van Beek,2A,dhr. Bakker
434394,16,0,4.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,43.8,58.9,Tandartsassistent,Inge Taylor,2B,mev. Safon
434400,24,0,3.7,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,59.5,58.7,Tandartsassistent,Tom Wijnands,1A,dhr. Hanna
434409,22,0,1.7,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,57.0,10.6,Tandartsassistent,Wout Dekker,3A,mev. Safon
434420,15,0,2.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27.8,11.1,Tandartsassistent,Priya Pietersen,4A,mev. Smit
434426,26,0,1.2,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.6,21.6,Tandartsassistent,Stefan Jansen,2B,mev. Van den Berg
434437,24,0,1.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.7,29.2,Tandartsassistent,Denise Bijlsma,1A,dhr. Mulder
434443,25,0,3.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.9,59.0,Tandartsassistent,Layla Hendriks,2B,mev. Van den Berg
434455,20,0,2.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.1,66.4,Tandartsassistent,Iris Yilmaz,4B,dhr. Peters
434464,22,0,3.8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,53.5,36.6,Tandartsassistent,Elijah Brouwer,1B,dhr. Hanna
434467,16,0,3.1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,37.6,23.5,Tandartsassistent,Sven Bouazza,2A,dhr. Benjamins
434473,22,0,1.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.7,32.9,Tandartsassistent,Dennis Smit,3B,mev. Janssen
434484,22,0,2.3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10.3,20.8,Tandartsassistent,Leon Anderson,4B,dhr. Mulder
434489,17,0,1.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,58.4,67.1,Tandartsassistent,Iris Kaya,2A,mev. Smit
434493,15,1,1.8,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,19.0,27.5,Tandartsassistent,Roos Polat,3B,dhr. Benjamins
434502,23,0,2.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.2,0.3,Tandartsassistent,Zara Bosman,3B,mev. Janssen
434514,22,0,3.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,43.7,73.8,Tandartsassistent,Stan Celik,3B,dhr. Peters
434516,15,1,1.1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.6,48.7,Tandartsassistent,Bas Clark,2B,dhr. Bakker
434525,19,1,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.7,39.2,Tandartsassistent,Nour Smit,1A,mev. Janssen
434531,17,0,2.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,52.5,7.0,Tandartsassistent,Arjan Hermans,4B,dhr. Peters
434538,19,0,2.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,18.2,79.1,Tandartsassistent,Milan Hermans,3B,mev. Kuiper
434548,16,0,1.8,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,54.9,15.9,Tandartsassistent,Liam Schouten,4A,mev. Hulsema
434557,15,0,1.9,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1,21.0,Tandartsassistent,Cas Arslan,4B,mev. Kuiper
434568,21,0,2.9,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,58.2,47.9,Tandartsassistent,Ruben Van der Linden,3B,dhr. Bakker
434576,19,0,3.5,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.6,46.5,Tandartsassistent,Stefan Dijk,2A,dhr. Mulder
434584,20,0,2.3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.8,74.9,Tandartsassistent,Fatima Van den Berg,2B,mev. Van den Berg
434595,16,0,3.6,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41.1,55.1,Tandartsassistent,Zoe Bouazza,1B,mev. Visser
434605,17,0,2.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.1,12.4,Tandartsassistent,Liam Willems,2B,dhr. Hoekstra
434609,21,1,1.4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.3,35.4,Tandartsassistent,Wendy Mulder,3B,mev. Smit
434621,15,0,3.6,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.8,6.3,Tandartsassistent,Dennis Bosman,1B,mev. Kuiper
434622,21,1,3.4,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15.2,5.3,Tandartsassistent,Daan Johnson,1A,mev. Van den Berg
434624,24,0,2.1,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56.9,27.8,Tandartsassistent,Patricia Johnson,2A,dhr. Hoekstra
434633,23,1,2.7,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.9,72.1,Tandartsassistent,Imani Hendriks,1A,dhr. Peters
434635,23,0,2.8,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21.3,30.4,Tandartsassistent,Kelly Dijk,2B,mev. Visser
434639,16,1,1.3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,33.4,3.2,Tandartsassistent,Patrick Kooistra,3B,dhr. Benjamins
434641,19,0,3.1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,59.1,34.2,Tandartsassistent,Bilal Verhoeven,1B,dhr. Hoekstra
434649,17,0,2.6,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41.7,78.2,Tandartsassistent,Niels Vermeulen,2A,mev. Kuiper
434655,20,0,2.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45.9,61.3,Tandartsassistent,Nour Verhoeven,3A,mev. Van den Berg
434666,20,0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.3,39.1,Tandartsassistent,Jayden Lammers,2B,mev. Janssen
434669,16,0,2.5,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.6,24.2,Tandartsassistent,Bianca Van den Berg,1B,mev. Van den Berg
434671,22,0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.8,76.2,Tandartsassistent,Thijs Celik,1A,dhr. Hanna
434673,22,0,1.1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,53.1,13.1,Tandartsassistent,Mohammed Dijkstra,4A,mev. Smit
434678,22,0,2.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,33.7,12.5,Tandartsassistent,Patrick Van Dijk,1A,dhr. Hanna
434683,24,0,3.3,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.7,29.3,Tandartsassistent,Youssef Geerts,1A,mev. Van den Berg
434694,21,0,2.1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38.9,47.4,Tandartsassistent,Sven Hermans,1B,dhr. Hoekstra
434699,20,0,1.1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25.3,1.6,Tandartsassistent,Fatima Smit,4B,dhr. Bakker
434700,21,0,1.3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,29.8,64.9,Tandartsassistent,Marcus De Boer,3B,mev. Smit
434710,20,0,3.5,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,17.2,3.8,Tandartsassistent,Tarik Johnson,4A,mev. Van den Berg
434714,26,1,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.6,63.7,Tandartsassistent,Kelly Aydın,3A,mev. Visser
434719,25,0,2.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10.8,1.5,Tandartsassistent,Xavier Kooistra,2A,dhr. Bakker
434727,25,0,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.6,16.1,Tandartsassistent,Samira White,4B,mev. Smit
434731,26,0,2.2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,50.8,21.4,Tandartsassistent,Esther Arslan,3A,mev. Janssen
434734,25,0,1.3,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27.8,44.8,Tandartsassistent,Darius Lopez,4A,dhr. Hanna
434745,18,1,1.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,51.2,77.1,Tandartsassistent,Fatima Yilmaz,4B,mev. Van den Berg
434746,16,0,1.2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,53.1,31.8,Tandartsassistent,Roos Lammers,2A,mev. Safon
434748,23,0,3.8,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.3,64.5,Tandartsassistent,Nicole Aydın,3B,dhr. Hoekstra
434758,26,0,1.7,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.5,69.0,Tandartsassistent,Dennis Lopez,1A,dhr. Benjamins
434767,26,0,2.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.7,38.0,Tandartsassistent,Tim Kooistra,3B,dhr. Hoekstra
434772,25,1,3.2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.3,20.2,Tandartsassistent,Patricia Lammers,4A,mev. Hulsema
434783,25,0,3.6,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,58.7,20.4,Tandartsassistent,Tim White,1B,dhr. Hoekstra
434787,18,0,2.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.0,69.3,Tandartsassistent,Gijs El Amrani,4B,dhr. Benjamins
434799,20,0,3.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48.8,59.0,Tandartsassistent,Remy Dekker,4B,dhr. Peters
434800,25,0,3.4,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.8,6.6,Tandartsassistent,Lisette Okonkwo,2A,mev. Safon
434809,24,0,2.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41.2,66.1,Tandartsassistent,Esther Schouten,3A,mev. Safon
434811,20,0,3.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55.4,51.8,Tandartsassistent,Ruben Prins,2B,mev. Kuiper
434819,19,1,2.9,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.2,45.4,Tandartsassistent,Miriam Bouazza,1A,dhr. Peters
434828,22,1,3.1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.3,39.5,Tandartsassistent,Cas Jacobs,2A,dhr. Hanna
434832,19,0,2.2,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37.1,72.6,Tandartsassistent,Sandra Williams,3B,dhr. Bakker
434843,16,1,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,42.5,58.9,Tandartsassistent,Liam Dijk,3A,mev. Kuiper
434845,15,0,2.1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42.6,64.8,Junior Manager Logistiek,Fleur Lopez,1A,mev. Hulsema
434854,19,1,3.7,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29.6,27.1,Junior Manager Logistiek,Mehmet Brouwer,4B,mev. Smit
434856,26,1,1.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.1,59.8,Junior Manager Logistiek,Damian Huisman,4A,mev. Hulsema
434861,23,0,1.9,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,51.2,52.6,Junior Manager Logistiek,Mohammed Huisman,4B,dhr. De Groot
434865,15,1,1.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55.6,3.3,Junior Manager Logistiek,Yasmin Okonkwo,3B,dhr. Peters
434874,22,0,3.6,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.8,13.5,Junior Manager Logistiek,Brandon Van Dijk,3A,dhr. Bakker
434885,24,0,3.8,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,19.7,22.7,Junior Manager Logistiek,Claire Polat,1B,dhr. Hanna
434891,20,1,3.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,35.7,0.5,Junior Manager Logistiek,Mia Bakker,1A,mev. Janssen
434901,20,1,3.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,44.6,43.8,Junior Manager Logistiek,Bram Sahin,4A,mev. Kuiper
434908,17,1,3.6,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,45.2,52.3,Junior Manager Logistiek,Rick Blom,1B,mev. Hulsema
434916,26,0,2.8,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.0,35.6,Junior Manager Logistiek,Wout Pietersen,4A,dhr. Benjamins
434921,16,0,2.8,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,20.5,37.1,Junior Manager Logistiek,Patrick Hermans,2B,mev. Janssen
434932,22,1,2.4,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,59.1,54.7,Junior Manager Logistiek,Sunita Anderson,3A,dhr. Hoekstra
434936,19,0,3.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,27.9,57.6,Junior Manager Logistiek,Marcus Van den Berg,3A,dhr. Mulder
434941,23,0,2.4,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25.0,56.4,Junior Manager Logistiek,Sophie Van Dijk,3B,dhr. Bakker
434953,25,0,3.8,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,58.9,20.7,Junior Manager Logistiek,Hamza Pham,1B,dhr. Hanna
434962,15,1,3.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,44.7,58.1,Junior Manager Logistiek,Anke Van Dijk,3A,dhr. Bakker
434972,26,0,1.3,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41.8,15.1,Junior Manager Logistiek,Niels Prins,1A,mev. Safon
434980,25,0,3.6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.9,33.8,Junior Manager Logistiek,Mariam Huisman,1B,mev. Smit
434983,22,0,2.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.1,0.6,Junior Manager Logistiek,Jayden Smit,4A,dhr. Hanna
434991,15,0,2.8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,29.3,57.1,Junior Manager Logistiek,Brandon Blom,1A,dhr. Hanna
435001,23,0,2.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20.8,55.8,Junior Manager Logistiek,Finn Yilmaz,1A,mev. Smit
435006,22,0,1.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5,52.6,Junior Manager Logistiek,Iris Evers,2A,mev. Hulsema
435018,21,0,1.8,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,12.0,48.5,Junior Manager Logistiek,Wout El Amrani,1B,mev. Van den Berg
435025,19,0,4.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.5,68.8,Junior Manager Logistiek,Rick Brown,1A,mev. Van den Berg
435027,21,1,1.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.8,70.2,Junior Manager Logistiek,Tim Rodriguez,3A,mev. Smit
435039,26,0,3.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36.6,68.7,Junior Manager Logistiek,Lisa Evers,1B,dhr. Hoekstra
435048,23,0,1.5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,44.0,7.9,Junior Manager Logistiek,Shirley Brown,3B,dhr. Mulder
435051,18,0,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.3,21.3,Junior Manager Logistiek,Chantal Van Beek,4A,dhr. Mulder
435062,17,0,1.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.5,68.2,Junior Manager Logistiek,Manon Anderson,3B,dhr. De Groot
435070,15,0,1.3,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7,60.7,Junior Manager Logistiek,Deborah Taylor,2A,dhr. Bakker
435071,21,0,3.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54.0,48.8,Junior Manager Logistiek,Mehmet Clark,2A,dhr. Peters
435078,25,0,2.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38.9,62.0,Junior Manager Logistiek,Max Harris,3A,mev. Kuiper
435079,21,0,2.6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20.4,50.9,Junior Manager Logistiek,Bram Janssen,1A,dhr. De Groot
435088,18,0,4.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,37.6,28.4,Junior Manager Logistiek,Sem Arslan,1A,mev. Van den Berg
435099,22,0,2.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,33.9,71.5,Junior Manager Logistiek,Zara Polat,2B,dhr. Mulder
435104,25,0,3.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34.9,65.8,Junior Manager Logistiek,Floris Polat,3B,dhr. Benjamins
435106,26,1,1.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22.2,42.1,Junior Manager Logistiek,Ellen Schouten,4A,dhr. Hoekstra
435111,25,0,3.8,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,30.3,38.8,Junior Manager Logistiek,Tarik Evers,4B,mev. Smit
435123,26,0,3.2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36.1,32.7,Junior Manager Logistiek,Leila Kok,1B,dhr. Mulder
435133,15,1,1.9,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.6,62.7,Junior Manager Logistiek,Damian Hassan,4A,dhr. De Groot
435138,18,0,1.2,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,27.1,27.0,Junior Manager Logistiek,Liam Bosman,4A,dhr. Benjamins
435150,17,0,3.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,37.5,49.9,Junior Manager Logistiek,Anita Kok,4A,mev. Safon
435157,23,0,2.9,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,47.8,56.6,Junior Manager Logistiek,Daan Evers,1B,mev. Janssen
435166,18,0,1.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53.8,9.6,Junior Manager Logistiek,Jade Harris,2A,dhr. De Groot
435171,18,0,3.4,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,51.7,1.9,Junior Manager Logistiek,Kim Aydın,4A,mev. Smit
